Variable	Commentaire	Date de départ	Heure de départ	Valeur
S7:[CPU_IMPORT_EXPORT]QB0:4	Mvt vers le convoyeur central (axe Y)	17/05/2021	17:30,065	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	17/05/2021	17:30,065	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	17/05/2021	17:30,068	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	17/05/2021	17:30,070	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	17/05/2021	17:30,071	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	17/05/2021	17:30,073	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	17/05/2021	17:30,076	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	17/05/2021	17:30,099	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:0	Ouvrir la pince	17/05/2021	17:30,099	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	17/05/2021	17:30,099	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:0	Pince fermée.	17/05/2021	17:30,102	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:1	Pince ouverte.	17/05/2021	17:30,102	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:0	Ouvrir la pince	17/05/2021	17:30,102	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	17/05/2021	17:30,102	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	17/05/2021	17:30,104	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	17/05/2021	17:30,106	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	17/05/2021	17:30,109	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	17/05/2021	17:30,111	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	17/05/2021	17:30,113	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	17/05/2021	17:30,134	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:5	Mvt vers la station d'import/export (axe Y)	17/05/2021	17:30,134	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	17/05/2021	17:30,134	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:5	Pince en position convoyeur central sur l'axe Y.	17/05/2021	17:30,136	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:6	Pince en position station import/export sur l'axe Y.	17/05/2021	17:30,154	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:4	Mvt vers le convoyeur central (axe Y)	17/05/2021	17:30,154	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:5	Mvt vers la station d'import/export (axe Y)	17/05/2021	17:30,154	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:6	Pince en position station import/export sur l'axe Y.	17/05/2021	17:30,156	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:5	Pince en position convoyeur central sur l'axe Y.	17/05/2021	17:30,177	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:4	Mvt vers le convoyeur central (axe Y)	17/05/2021	17:30,177	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	17/05/2021	17:30,177	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	17/05/2021	17:30,177	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	17/05/2021	17:30,180	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	17/05/2021	17:30,182	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	17/05/2021	17:30,184	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	17/05/2021	17:30,186	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	17/05/2021	17:30,207	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:1	Fermer la pince	17/05/2021	17:30,207	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	17/05/2021	17:30,207	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:1	Pince ouverte.	17/05/2021	17:30,209	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:0	Pince fermée.	17/05/2021	17:30,211	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:1	Fermer la pince	17/05/2021	17:30,211	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	17/05/2021	17:30,211	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	17/05/2021	17:30,213	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	17/05/2021	17:30,215	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	17/05/2021	17:30,217	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	17/05/2021	17:30,219	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	17/05/2021	17:30,219	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	17/05/2021	17:30,244	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:5	Mvt vers la station d'import/export (axe Y)	17/05/2021	17:30,244	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	17/05/2021	17:30,244	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:5	Pince en position convoyeur central sur l'axe Y.	17/05/2021	17:30,246	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:6	Pince en position station import/export sur l'axe Y.	17/05/2021	17:30,264	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:5	Mvt vers la station d'import/export (axe Y)	17/05/2021	17:30,264	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:2	Sortir la butée de la glissière intermédiaire	17/05/2021	17:30,264	VRAI
S7:[CPU_IMPORT_EXPORT]IB1:7	butée de la glissière intermédiaire sortie	17/05/2021	17:30,269	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:4	Sortir le stoppeur intermédiaire (axe X )	17/05/2021	17:30,269	VRAI
S7:[CPU_IMPORT_EXPORT]IB2:2	Stoppeur intermédiaire rentrée	17/05/2021	17:30,271	FAUX
S7:[CPU_IMPORT_EXPORT]IB2:1	Stoppeur intermédiaire sortie	17/05/2021	17:30,273	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:3	Mvt vers les glissières  (axe X)	17/05/2021	17:30,273	VRAI
S7:[CPU_IMPORT_EXPORT]IB0:2	Pince en position convoyeur d'approvisionnement sur l'axe X.	17/05/2021	17:30,276	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:4	Pince en position glissière intermédiaire sur l'axe X.	17/05/2021	17:30,289	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:3	Mvt vers les glissières  (axe X)	17/05/2021	17:30,289	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	17/05/2021	17:30,289	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	17/05/2021	17:30,297	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	17/05/2021	17:30,297	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	17/05/2021	17:30,299	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	17/05/2021	17:30,301	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	17/05/2021	17:30,301	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	17/05/2021	17:30,322	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:0	Ouvrir la pince	17/05/2021	17:30,322	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	17/05/2021	17:30,322	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:0	Pince fermée.	17/05/2021	17:30,325	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:1	Pince ouverte.	17/05/2021	17:30,325	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:0	Ouvrir la pince	17/05/2021	17:30,325	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	17/05/2021	17:30,325	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	17/05/2021	17:30,327	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	17/05/2021	17:30,329	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	17/05/2021	17:30,331	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	17/05/2021	17:30,334	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	17/05/2021	17:30,336	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	17/05/2021	17:30,357	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	17/05/2021	17:30,357	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:2	Sortir la butée de la glissière intermédiaire	17/05/2021	17:30,357	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:4	Sortir le stoppeur intermédiaire (axe X )	17/05/2021	17:30,357	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:4	Pince en position glissière intermédiaire sur l'axe X.	17/05/2021	17:30,361	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:7	butée de la glissière intermédiaire sortie	17/05/2021	17:30,361	FAUX
S7:[CPU_IMPORT_EXPORT]IB2:1	Stoppeur intermédiaire sortie	17/05/2021	17:30,361	FAUX
S7:[CPU_IMPORT_EXPORT]IB2:2	Stoppeur intermédiaire rentrée	17/05/2021	17:30,363	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:2	Mvt vers le convoyeur d'approvisionnement (axe X)	17/05/2021	17:30,494	VRAI
S7:[CPU_IMPORT_EXPORT]IB0:2	Pince en position convoyeur d'approvisionnement sur l'axe X.	17/05/2021	17:30,514	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:2	Mvt vers le convoyeur d'approvisionnement (axe X)	17/05/2021	17:30,514	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:1	présence d'un 6packs au début du convoyeur d'approvisionnement	17/05/2021	17:30,551	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:1	Rotation du convoyeur d'approvisionnement	17/05/2021	17:30,551	VRAI
S7:[CPU_IMPORT_EXPORT]IB1:1	présence d'un 6packs au début du convoyeur d'approvisionnement	17/05/2021	17:30,560	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:2	présence d'un 6packs à la fin du convyeur d'approvisionnement	17/05/2021	17:30,599	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	17/05/2021	17:30,599	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:1	Rotation du convoyeur d'approvisionnement	17/05/2021	17:30,599	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	17/05/2021	17:30,601	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	17/05/2021	17:30,601	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	17/05/2021	17:30,604	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	17/05/2021	17:30,604	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	17/05/2021	17:30,606	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	17/05/2021	17:30,629	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:1	Fermer la pince	17/05/2021	17:30,629	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	17/05/2021	17:30,629	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:1	Pince ouverte.	17/05/2021	17:30,631	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:0	Pince fermée.	17/05/2021	17:30,633	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:1	Fermer la pince	17/05/2021	17:30,633	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	17/05/2021	17:30,633	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	17/05/2021	17:30,635	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	17/05/2021	17:30,637	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	17/05/2021	17:30,639	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	17/05/2021	17:30,639	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	17/05/2021	17:30,642	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:2	présence d'un 6packs à la fin du convyeur d'approvisionnement	17/05/2021	17:30,646	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	17/05/2021	17:30,664	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:4	Mvt vers le convoyeur central (axe Y)	17/05/2021	17:30,664	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	17/05/2021	17:30,664	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:6	Pince en position station import/export sur l'axe Y.	17/05/2021	17:30,666	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:5	Pince en position convoyeur central sur l'axe Y.	17/05/2021	17:30,687	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:4	Mvt vers le convoyeur central (axe Y)	17/05/2021	17:30,687	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	17/05/2021	17:30,687	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	17/05/2021	17:30,687	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	17/05/2021	17:30,689	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	17/05/2021	17:30,692	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	17/05/2021	17:30,692	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	17/05/2021	17:30,694	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	17/05/2021	17:30,717	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:0	Ouvrir la pince	17/05/2021	17:30,717	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	17/05/2021	17:30,717	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:0	Pince fermée.	17/05/2021	17:30,719	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:1	Pince ouverte.	17/05/2021	17:30,721	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:0	Ouvrir la pince	17/05/2021	17:30,721	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	17/05/2021	17:30,721	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	17/05/2021	17:30,723	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	17/05/2021	17:30,725	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	17/05/2021	17:30,728	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	17/05/2021	17:30,730	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	17/05/2021	17:30,732	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	17/05/2021	17:30,754	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:5	Mvt vers la station d'import/export (axe Y)	17/05/2021	17:30,754	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	17/05/2021	17:30,754	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:5	Pince en position convoyeur central sur l'axe Y.	17/05/2021	17:30,756	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:6	Pince en position station import/export sur l'axe Y.	17/05/2021	17:30,774	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:4	Mvt vers le convoyeur central (axe Y)	17/05/2021	17:30,774	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:5	Mvt vers la station d'import/export (axe Y)	17/05/2021	17:30,774	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:6	Pince en position station import/export sur l'axe Y.	17/05/2021	17:30,776	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:5	Pince en position convoyeur central sur l'axe Y.	17/05/2021	17:30,795	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:4	Mvt vers le convoyeur central (axe Y)	17/05/2021	17:30,795	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	17/05/2021	17:30,795	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	17/05/2021	17:30,797	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	17/05/2021	17:30,799	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	17/05/2021	17:30,801	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	17/05/2021	17:30,804	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	17/05/2021	17:30,806	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	17/05/2021	17:30,829	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:1	Fermer la pince	17/05/2021	17:30,829	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	17/05/2021	17:30,829	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:0	Pince fermée.	17/05/2021	17:30,832	VRAI
S7:[CPU_IMPORT_EXPORT]IB0:1	Pince ouverte.	17/05/2021	17:30,832	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:1	Fermer la pince	17/05/2021	17:30,832	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	17/05/2021	17:30,832	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	17/05/2021	17:30,832	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	17/05/2021	17:30,836	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	17/05/2021	17:30,838	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	17/05/2021	17:30,840	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	17/05/2021	17:30,843	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	17/05/2021	17:30,862	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:5	Mvt vers la station d'import/export (axe Y)	17/05/2021	17:30,862	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	17/05/2021	17:30,862	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:5	Pince en position convoyeur central sur l'axe Y.	17/05/2021	17:30,864	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:6	Pince en position station import/export sur l'axe Y.	17/05/2021	17:30,886	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:5	Mvt vers la station d'import/export (axe Y)	17/05/2021	17:30,886	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:2	Sortir la butée de la glissière intermédiaire	17/05/2021	17:30,886	VRAI
S7:[CPU_IMPORT_EXPORT]IB1:7	butée de la glissière intermédiaire sortie	17/05/2021	17:30,888	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:4	Sortir le stoppeur intermédiaire (axe X )	17/05/2021	17:30,888	VRAI
S7:[CPU_IMPORT_EXPORT]IB2:2	Stoppeur intermédiaire rentrée	17/05/2021	17:30,890	FAUX
S7:[CPU_IMPORT_EXPORT]IB2:1	Stoppeur intermédiaire sortie	17/05/2021	17:30,892	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:3	Mvt vers les glissières  (axe X)	17/05/2021	17:30,892	VRAI
S7:[CPU_IMPORT_EXPORT]IB0:2	Pince en position convoyeur d'approvisionnement sur l'axe X.	17/05/2021	17:30,894	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:4	Pince en position glissière intermédiaire sur l'axe X.	17/05/2021	17:30,909	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:3	Mvt vers les glissières  (axe X)	17/05/2021	17:30,909	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	17/05/2021	17:30,909	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	17/05/2021	17:30,911	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	17/05/2021	17:30,913	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	17/05/2021	17:30,915	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	17/05/2021	17:30,917	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	17/05/2021	17:30,918	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:5	Glissière intermédiaire pleine	17/05/2021	17:30,932	VRAI
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	17/05/2021	17:30,941	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:0	Ouvrir la pince	17/05/2021	17:30,941	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	17/05/2021	17:30,941	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:0	Pince fermée.	17/05/2021	17:30,943	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:1	Pince ouverte.	17/05/2021	17:30,945	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:0	Ouvrir la pince	17/05/2021	17:30,945	FAUX
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	17/05/2021	17:30,945	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	17/05/2021	17:30,947	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	17/05/2021	17:30,949	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	17/05/2021	17:30,951	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	17/05/2021	17:30,953	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	17/05/2021	17:30,955	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:1	présence d'un 6packs au début du convoyeur d'approvisionnement	17/05/2021	17:30,978	VRAI
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	17/05/2021	17:30,984	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	17/05/2021	17:30,984	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:2	Sortir la butée de la glissière intermédiaire	17/05/2021	17:30,984	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:4	Sortir le stoppeur intermédiaire (axe X )	17/05/2021	17:30,984	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:4	Pince en position glissière intermédiaire sur l'axe X.	17/05/2021	17:30,986	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:7	butée de la glissière intermédiaire sortie	17/05/2021	17:30,986	FAUX
S7:[CPU_IMPORT_EXPORT]IB2:1	Stoppeur intermédiaire sortie	17/05/2021	17:30,986	FAUX
S7:[CPU_IMPORT_EXPORT]IB2:2	Stoppeur intermédiaire rentrée	17/05/2021	17:30,988	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:2	Mvt vers le convoyeur d'approvisionnement (axe X)	17/05/2021	17:30,988	VRAI
S7:[CPU_IMPORT_EXPORT]IB1:5	Glissière intermédiaire pleine	17/05/2021	17:30,992	FAUX
S7:[CPU_IMPORT_EXPORT]IB2:6	Présence d'un 6packs sur la butée de la glissière intermédiaire	17/05/2021	17:30,992	VRAI
S7:[CPU_IMPORT_EXPORT]IB0:2	Pince en position convoyeur d'approvisionnement sur l'axe X.	17/05/2021	17:31,000	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:2	Mvt vers le convoyeur d'approvisionnement (axe X)	17/05/2021	17:31,000	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:1	Rotation du convoyeur d'approvisionnement	17/05/2021	17:31,000	VRAI
S7:[CPU_IMPORT_EXPORT]IB1:1	présence d'un 6packs au début du convoyeur d'approvisionnement	17/05/2021	17:31,007	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:2	présence d'un 6packs à la fin du convyeur d'approvisionnement	17/05/2021	17:31,050	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	17/05/2021	17:31,050	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	17/05/2021	17:31,050	VRAI
S7:[CPU_IMPORT_EXPORT]QB1:1	Rotation du convoyeur d'approvisionnement	17/05/2021	17:31,050	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	17/05/2021	17:31,052	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:7	Monter la pince (axe Z)	17/05/2021	17:31,055	FAUX
S7:[CPU_IMPORT_EXPORT]QB1:0	Déverrouiller le frein vertical (axe Z)	17/05/2021	17:31,057	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:7	Pince en position haute sur l'axe Z	17/05/2021	17:31,059	FAUX
S7:[CPU_IMPORT_EXPORT]IB1:0	Pince en position basse sur l'axe Z	17/05/2021	17:31,080	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:1	Fermer la pince	17/05/2021	17:31,080	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:6	Descendre la pince (axe Z)	17/05/2021	17:31,080	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:1	Pince ouverte.	17/05/2021	17:31,083	FAUX
S7:[CPU_IMPORT_EXPORT]IB0:0	Pince fermée.	17/05/2021	17:31,085	VRAI
S7:[CPU_IMPORT_EXPORT]QB0:1	Fermer la pince	17/05/2021	17:31,085	FAUX
